,Gene name,Log2(Fold Expression)  (ATXN2[Q127] vs. WT),Fold Expression (ATXN2[Q127] vs. WT)
1242,Clstn3,-0.386031598,0.765231625
1243,Gm23547,-0.39828637200000006,0.7587589990000001
1244,Grcc10,0.181303307,1.1339077770000001
1245,Tpi1,0.201180831,1.149638937
1246,Leprel2,0.210193381,1.156843238
1247,Cops7a,0.136783138,1.09945087
1248,Ing4,0.169424593,1.124609854
1249,Nop2,0.192795947,1.142976663
1250,Cd9,0.255216569,1.193514893
1251,Ntf3,0.6398940089999999,1.5582146769999998
1252,Kcna1,-0.171761036,0.887758371
1253,Kcna6,-0.714542806,0.609398221
1254,Rad51ap1,0.354227275,1.2783007240000002
1255,Prmt8,-0.714419425,0.60945034
1256,Tspan11,-0.801118672,0.573903997
1257,Fkbp4,0.156584576,1.11464521
1258,Clec1a,0.482578516,1.3972387080000002
1259,Gabarapl1,0.259003043,1.196651487
1260,Magohb,0.238904759,1.180096436
1261,Etv6,-0.265914023,0.83167166
1262,Lrp6,-0.18133196199999999,0.88188842
1263,Apold1,0.46128842200000003,1.376770817
1264,Atf7ip,-0.531127095,0.6920138920000001
1265,Arhgdib,0.6256271,1.5428813280000002
1266,Strap,-0.15673779,0.8970511840000001
1267,Plekha5,-0.14821896,0.9023637640000001
1268,Aebp2,-0.381305337,0.76774263
1269,Pde3a,-0.310319215,0.806463299
1270,Slco1c1,0.271476924,1.2070428770000001
1271,St8sia1,-0.520469666,0.697144843
1272,Etnk1,-0.362679601,0.777718735
1273,Sox5,-0.33868843299999996,0.790759872
1274,Bcat1,0.162771299,1.119435418
1275,Kras,-0.24590997399999998,0.843283731
1276,Gm15706,0.402030438,1.321366284
1277,Stk38l,-0.236811578,0.8486187270000001
1278,Far2,-0.716680467,0.608495936
1279,Tmtc1,-0.51346463,0.700538075
1280,Rps4y2,0.331464231,1.2582898
1281,Ipo8,-0.103321485,0.9308873609999999
1282,Uty,-0.21837125699999999,0.8595352690000001
1283,Prkcg,-1.010931134,0.496225874
1284,Tfpt,0.238855332,1.180056006
1285,Prpf31,0.12217363,1.088373421
1286,Mboat7,-0.287118196,0.819537462
1287,Cox6b2,-1.290469646,0.40881792299999997
1288,Zfp628,-0.428353727,0.7431092709999999
1289,U2af2,0.215927884,1.161450673
1290,Gm20715,0.406938255,1.325869014
1291,Gm15773,0.581022084,1.495908657
1292,Chmp2a,0.148644567,1.108527505
1293,Sepw1,-0.24537251899999998,0.843597942
1294,Gltscr2,0.163471341,1.119978736
1295,Gltscr1,-0.356329829,0.781149274
1296,Kptn,0.30918690600000004,1.239009205
1297,Bbc3,0.5688396689999999,1.483330078
1298,Sae1,0.21890828,1.16385254
1299,Grlf1,-0.213393986,0.86250577
1300,Ap2s1,0.17278403,1.127231654
1301,Calm3,0.21208590300000002,1.158361777
1302,Pnmal1,0.264361888,1.201104677
1303,Nova2,-0.7280662659999999,0.603712566
1304,Ercc1,0.200326979,1.148958731
1305,Cd3eap,0.259201556,1.196816157
1306,Klc3,0.958264053,1.942970576
1307,Mark4,-0.37343037100000004,0.771944819
1308,Clasrp,0.236352935,1.178010938
1309,Apoe,0.37139034299999996,1.293598887
1310,Bcam,0.313489348,1.242709725
1311,Zfp108,0.191382647,1.141857522
1312,Zfp93,0.200283378,1.148924008
1313,Zfp61,0.20202457899999998,1.1503114909999999
1314,Atp1a3,-0.861372411,0.550428695
1315,Cic,-0.379611254,0.76864468
1316,Megf8,-0.440475702,0.736891592
1317,Ccdc97,-0.23137247600000002,0.851824142
1318,Rab4b,0.30815005300000003,1.238119059
1319,Mia,0.284378022,1.217885093
1320,Pld3,0.374758601,1.296622579
1321,Akt2,-0.224618554,0.855821273
1322,1700049G17Rik,-0.196531817,0.87264585
1323,Psmc4,0.145304412,1.1059639890000001
1324,Supt5,0.176145375,1.129861061
1325,Paf1,0.32626164,1.253760375
1326,Samd4b,-0.325176746,0.798200592
1327,Mrps12,0.156434968,1.114529627
1328,Sirt2,0.171466485,1.126202676
1329,Rinl,0.451811224,1.367756322
1330,Actn4,-0.21162891399999997,0.863561653
1331,Eif3k,0.187285602,1.138619413
1332,Ryr1,-0.357359022,0.780592214
1333,Sipa1l3,-0.53946197,0.68802745
1334,Zfp566,0.287625819,1.220629886
1335,Clip3,-0.476157695,0.718889683
1336,Lrfn3,-0.37973886700000004,0.768576693
1337,Tyrobp,0.534375608,1.448315194
1338,Kirrel2,0.557888985,1.472113579
1339,U2af1l4,0.19834794100000003,1.14738371
1340,Cox6b1,0.158515736,1.11613825
1341,Fxyd5,0.607751191,1.523881997
1342,Fxyd7,0.630578399,1.548185561
1343,Gramd1a,0.19368365399999998,1.143680166
1344,Lsm14a,-0.32929432399999997,0.7959257059999999
1345,Chst8,-0.881267965,0.542890083
1346,Pepd,-0.239299625,0.847156476
1347,Dpy19l3,-0.617760599,0.651681706
1348,Tshz3,-0.341157198,0.789407867
1349,Zfp536,-0.253311664,0.838968376
1350,1600014C10Rik,0.178977937,1.132081589
1351,Gm5595,-0.360919207,0.778668296
1352,Zfp715,-0.147382572,0.9028870520000001
1353,Zfp658,-0.423952609,0.7453796779999999
1354,Shank1,-0.9041892290000001,0.534332906
1355,Kcnc3,-1.017824292,0.493860575
1356,Fuz,0.213520601,1.159514291
1357,Ap2a1,-0.240450457,0.846480972
1358,Prr12,-0.505816936,0.7042614709999999
1359,Rcn3,0.479778796,1.3945298309999998
1360,Rps11,0.202924386,1.151029162
1361,Rpl14-ps1,0.50535816,1.4194757080000002
1362,Snrnp70,0.43803560700000005,1.354758414
1363,Ftl1,0.24913255899999998,1.188492302
1364,Gm22133,0.315837979,1.2447344390000001
1365,Car11,0.37419489,1.296116043
1366,Dbp,0.34420102799999996,1.269447761
1367,Lmtk3,-0.304546088,0.80969693
1368,Cyth2,0.16294229,1.119568104
1369,Nomo1,-0.750173807,0.594531928
1370,Kcnc1,-0.603010535,0.658378653
1371,Sergef,-0.26627597199999997,0.831463033
1372,Ldha,-0.213033363,0.862721393
1373,Nell1,-0.7861058120000001,0.579907294
1374,Herc2,-0.275321335,0.8262662620000001
1375,Gabra5,1.0616495609999999,2.087316772
1376,Atp10a,0.4501082,1.3661427119999998
1377,Ube3a,-0.216027319,0.860932885
1378,Gm24966,-0.398263514,0.7587710209999999
1379,A230006K03Rik,0.955536842,1.9393011340000001
1380,Chrna7,-0.359451413,0.7794609140000001
1381,Klf13,-0.48668319,0.713663953
1382,Fam189a1,-0.533075392,0.6910799879999999
1383,Ndnl2,0.165331125,1.121423436
1384,Pcsk6,-0.701525152,0.614921796
1385,Vimp,-0.270744324,0.828891789
1386,Chsy1,-0.20481820399999998,0.867648014
1387,Igf1r,-0.34676411700000004,0.78634585
1388,Rgma,-0.41862413299999995,0.748137767
1389,Fam174b,-0.737108588,0.5999405329999999
1390,Slco3a1,-0.150872946,0.9007052990000001
1391,Gm9885,0.43374449,1.35073484
1392,Rlbp1,0.27870068,1.213101848
1393,9330171B17Rik,0.753775001,1.686199224
1394,Ap3s2,-0.10017859900000001,0.9329174929999999
1395,2610034B18Rik,0.139952376,1.101868742
1396,Idh2,0.24088734399999998,1.181719266
1397,Ngrn,0.14317935699999998,1.104336131
1398,Rccd1,0.345123202,1.270259454
1399,Crtc3,-0.32992368899999996,0.795578564
1400,Cpeb1,-0.586048186,0.666165162
1401,Whamm,0.19395645,1.143896442
1402,Tm6sf1,-0.350035518,0.784564782
1403,Mex3b,0.181597963,1.134139389
1404,Gm7964,0.29361403,1.2257068979999999
1405,Mesdc1,-0.601533949,0.659052843
1406,Mesdc2,0.145298481,1.105959443
1407,9930013L23Rik,0.256131053,1.1942716690000001
1408,Abhd17c,-0.46889507799999997,0.7225177429999999
1409,Tmem135,-0.16089002800000002,0.894473082
1410,Me3,0.163210139,1.11977598
1411,Dlg2,-0.492337346,0.710872462
1412,Gab2,-0.270062536,0.829283598
1413,Rsf1,-0.155610621,0.8977523190000001
1414,Prkrir,-0.20258961600000003,0.86898934
1415,Wnt11,0.9423224929999999,1.921619229
1416,Gdpd5,-0.266338885,0.8314267759999999
1417,Arrb1,-0.211873814,0.8634150740000001
1418,Pold3,0.212514445,1.158705911
1419,Pgm2l1,-0.22032147600000002,0.8583741429999999
1420,Ppme1,0.14998404699999998,1.109557203
1421,C2cd3,-0.35844326,0.7800057909999999
1422,Fam168a,-0.339517295,0.790305692
1423,Fchsd2,-0.2709876,0.8287520279999999
1424,Arap1,-0.610740185,0.654860635
1425,Trpc2,0.231898397,1.174379262
1426,Nup98,-0.191519186,0.875683124
1427,Fam160a2,-0.243643671,0.84460947
1428,Cckbr,0.874783278,1.833732601
1429,Rrp8,0.164752617,1.120973845
1430,Ilk,0.112248957,1.080911912
1431,Dchs1,-0.41879499,0.7480491709999999
1432,Mrpl17,0.11421362300000001,1.082384904
1433,Syt9,-0.198567584,0.87141534
1434,Eif3f,-0.242773965,0.845118783
1435,Tub,-0.128270134,0.914927838
1436,St5,0.218898326,1.16384451
1437,Tmem41b,-0.16592690300000001,0.8913556570000001
1438,Ipo7,-0.151324168,0.900423635
1439,Zfp143,0.165503293,1.121557272
1440,Swap70,0.29863536399999996,1.229980432
1441,Lyve1,0.749203265,1.6808643090000002
1442,Ctr9,0.154436395,1.112986732
1443,Eif4g2,-0.217707142,0.8599310290000001
1444,Galnt18,-0.20548974,0.867244241
1445,Dkk3,0.216799155,1.162152307
1446,Mical2,-0.29878845800000003,0.812934794
1447,Parva,-0.248720288,0.841642645
1448,Tead1,-0.32524609600000004,0.798162224
1449,Arntl,-0.260467142,0.834817563
1450,Btbd10,-0.13523297,0.910522788
1451,Far1,-0.20015287399999998,0.870458321
1452,Copb1,-0.203195393,0.8686245340000001
1453,Pde3b,-0.137326226,0.909202637
1454,Sox6,-0.200149313,0.87046047
1455,1110004F10Rik,0.217894927,1.163035333
1456,Nucb2,0.405445755,1.324498082
1457,Xylt1,-0.5079414839999999,0.703225122
1458,Coq7,0.22620292,1.169752182
1459,9030624J02Rik,0.096062109,1.068852005
1460,Tmem159,0.37347424,1.295468773
1461,BC030336,-0.18147070699999998,0.881803613
1462,Mettl9,-0.166864499,0.89077656
1463,Hs3st2,0.857604444,1.81202699
1464,Usp31,-0.37817850700000005,0.7694084040000001
1465,Ubfd1,-0.109472521,0.9269269040000001
1466,Dctn5,0.259572715,1.197124098
1467,Prkcb,-0.114787228,0.9235185029999999
1468,Hs3st4,0.9226383570000001,1.895578702
1469,Il4ra,-0.227148905,0.8543215590000001
1470,Gtf3c1,-0.34742555,0.785985417
1471,Sbk1,-1.2811101679999999,0.41147875
1472,Nfatc2ip,-0.312354863,0.805326179
1473,Sh2b1,-0.251224011,0.840183285
1474,Sult1a1,0.402091682,1.321422378
1475,Slx1b,0.21791558,1.163051983
1476,Aldoa,0.16991937199999999,1.12499561
1477,Fam57b,-0.534466445,0.690413967
1478,Doc2a,0.989411354,1.985374756
1479,Ino80e,0.21316947,1.159232117
1480,Sez6l2,-0.422911525,0.745917756
1481,Cdipt,0.17961525899999997,1.132581806
1482,Maz,-0.25338912,0.8389233340000001
1483,Cd2bp2,0.142042354,1.103466134
1484,Zfp768,0.16770336,1.123268918
1485,E430018J23Rik,0.256500959,1.194577919
1486,Zfp629,0.135035872,1.098120118
1487,Orai3,-0.23199985899999997,0.851453791
1488,Stx1b,-0.314602017,0.804072772
1489,Bckdk,0.180188075,1.133031582
1490,Armc5,-0.268017232,0.830460105
1491,Rgs10,0.255240023,1.193534296
1492,Tial1,-0.146908611,0.903183721
1493,Bag3,-0.447575271,0.733274222
1494,Sec23ip,-0.167752802,0.890228256
1495,Fgfr2,-0.164282352,0.892372307
1496,Tacc2,-0.30649071899999997,0.8086062620000001
1497,Bub3,0.18935273600000002,1.140252028
1498,Cpxm2,0.383573651,1.304569361
1499,Lhpp,-0.690503538,0.619637543
1500,Fam53b,-0.24356113399999998,0.844657792
1501,Fam175b,0.160878271,1.117967517
1502,Zranb1,-0.155451685,0.8978512259999999
1503,Dhx32,0.154335737,1.112909081
1504,Dock1,-0.241923258,0.8456172679999999
1505,Ptpre,-0.187260583,0.878271818
1506,Mki67,0.513258755,1.427270471
1507,9430038I01Rik,0.421743631,1.339545542
1508,Mapk1ip1,0.20142898,1.149836697
1509,Ppp2r2d,0.115684189,1.083488761
1510,Stk32c,0.551445603,1.4655534680000002
1511,Lrrc27,0.32709375,1.254483722
1512,Inpp5a,-1.013815165,0.49523488
1513,Tubgcp2,0.12848600699999999,1.09314593
1514,Zfp511,0.24274361100000003,1.183240723
1515,Sprn,0.326712608,1.254152347
1516,Zfp941,0.314185321,1.243309368
1517,Ric8,0.126172289,1.091394206
1518,Sirt3,0.17705643199999999,1.130574789
1519,Ifitm2,0.329099715,1.256229205
1520,B4galnt4,0.183636248,1.13574287
1521,Ptdss2,-0.226677164,0.854600956
1522,Rnh1,-0.172007248,0.8876068779999999
1523,Taldo1,0.14059501900000002,1.102359675
1524,Pddc1,0.198714063,1.1476749259999999
1525,Cend1,0.272058189,1.207529294
1526,Cd151,0.22759199100000002,1.170878998
1527,Chid1,0.126864746,1.091918173
1528,Ap2a2,-0.149255678,0.90171556
1529,Tollip,-0.250721693,0.840475871
1530,Brsk2,-0.186294481,0.8788601509999999
1531,Ctsd,0.30678066600000004,1.2369444109999999
1532,Lsp1,0.518870175,1.432832707
1533,Th,-1.150093317,0.450596085
1534,Cd81,0.15324831,1.112070546
1535,Cdkn1c,0.42882087799999996,1.346132926
1536,Cars,0.199056342,1.147947244
1537,Nadsyn1,-0.273393393,0.827371179
1538,Shank2,-1.186039209,0.439507835
1539,Cttn,0.173497662,1.127789379
1540,Ccnd1,0.323347956,1.251230821
1541,Insr,-0.21558886800000002,0.861194572
1542,Zfp358,0.200152412,1.148819714
1543,Camsap3,-0.36577972799999997,0.776049333
1544,Xab2,0.15103630699999998,1.110366777
1545,Pcp2,-0.6488629579999999,0.637782776
1546,Fcor,-0.284049153,0.821282719
1547,Trappc5,-0.16521664,0.891794595
1548,BC068157,-0.504994929,0.704662855
1549,Timm44,0.165760726,1.1217574190000001
1550,Elavl1,-0.357437283,0.780549871
1551,Cers4,0.151020408,1.11035454
1552,Zfp958,-0.21298641,0.8627494720000001
1553,Lig4,-0.35142833,0.78380771
1554,Myo16,-0.354210287,0.7822977459999999
1555,Irs2,-0.365564823,0.7761649429999999
1556,Carkd,0.24449378300000002,1.184677015
1557,Arhgef7,-0.197365135,0.872141945
1558,Cul4a,0.142870203,1.104099508
1559,Upf3a,0.179932237,1.132830675
1560,Fbxo25,0.140904695,1.102596323
1561,Kbtbd11,-0.18912524,0.8771374009999999
1562,Plat,0.263904035,1.200723555
1563,Kat6a,-0.332190037,0.794329761
1564,Ank1,-0.521449625,0.6966714629999999
1565,Gins4,0.159352526,1.1167858179999999
1566,Zmat4,0.330917746,1.257813257
1567,1810011O10Rik,0.7155568,1.6421168609999999
1568,Tm2d2,0.175670162,1.1294889540000002
1569,Tacc1,-0.267567724,0.8307188959999999
1570,Whsc1l1,-0.226774082,0.854543547
1571,Ash2l,0.104525439,1.075140675
1572,Pomk,0.184490353,1.136415452
1573,Zfp703,-0.39631137299999997,0.7597984259999999
1574,Erlin2,0.115664542,1.0834740059999999
1575,Unc5d,-0.308787048,0.807320232
1576,Dusp26,0.164583027,1.120842082
1577,Rnf122,0.19117052899999998,1.141689648
1578,Tti2,0.18636076199999999,1.137889734
1579,Mak16,0.166499019,1.12233162
1580,Nrg1,0.267466575,1.2036922429999999
1581,Purg,-0.38324037200000005,0.766713575
1582,Tex15,0.693159759,1.616820769
1583,Ubxn8,0.17617371699999998,1.1298832570000001
1584,Dctn6,0.237454489,1.178910739
1585,Tnks,-0.448391795,0.732859328
1586,Mfhas1,-0.601521969,0.659058316
1587,D8Ertd82e,-0.44487941299999995,0.7346457190000001
1588,Lonrf1,-0.49425780799999997,0.709926805
1589,Dlc1,-0.25282886600000004,0.839249184
1590,Sgcz,0.624519825,1.541697614
1591,Pcm1,-0.191811919,0.87550546
1592,Frg1,0.189390421,1.1402818129999999
1593,Gm6180,0.29031083,1.222903725
1594,Fat1,-0.456288874,0.728858734
1595,Pdlim3,0.35424658700000006,1.278317836
1596,Ufsp2,0.160539836,1.117705289
1597,Snx25,-0.158415243,0.896008769
1598,Acsl1,0.11919184,1.0861262729999999
1599,Casp3,1.340885401,2.5330672869999997
1600,Stox2,-0.319964617,0.8010895240000001
1601,Trappc11,0.089468367,1.063978035
1602,Rwdd4a,0.149463132,1.109156646
1603,AA386476,0.551608503,1.465718958
1604,Spcs3,-0.288092315,0.8189842909999999
1605,Hmgb2,0.717843652,1.644721885
1606,BC030500,0.93127948,1.906966474
1607,Nek1,-0.20644491899999998,0.866670246
1608,Sh3rf1,-0.28879329600000003,0.818586457
1609,Ddx60,0.520192921,1.434147013
1610,Tll1,-0.329510331,0.795806545
1611,Tma16,0.19268338399999999,1.142887488
1612,Npy5r,1.1667042970000001,2.244982653
1613,Naf1,-0.598267257,0.660546826
1614,Csgalnact1,0.275145262,1.210115928
1615,Lpl,0.711878896,1.637935897
1616,D130040H23Rik,-0.23022574199999998,0.8525014879999999
1617,Gm10033,-0.48435658200000004,0.714815795
1618,Gm10311,-0.543703198,0.68600776
1619,Zfp963,0.351576537,1.275954193
1620,Pbx4,0.477185339,1.39202521
1621,Gatad2a,-0.18466858600000002,0.879851171
1622,Hapln4,-0.382083535,0.767328617
1623,Tmem161a,0.195964962,1.145490078
1624,Homer3,-0.8158915040000001,0.568057351
1625,Upf1,-0.297870755,0.8134520690000001
1626,Crtc1,-0.39700254799999996,0.759434504
1627,Kxd1,0.170378327,1.125353555
1628,Jund,0.480590045,1.395314217
1629,Mpv17l2,-0.370577931,0.773472588
1630,Ifi30,0.509003341,1.423066757
1631,Nr2f6,-0.342881083,0.788465162
1632,Babam1,0.133626074,1.097047561
1633,Dda1,0.144727573,1.1055218759999998
1634,Pgls,0.210301787,1.156930168
1635,Unc13a,-0.421661794,0.746564185
1636,Jak3,0.478796482,1.393580635
1637,Fcho1,0.22290226800000001,1.167079038
1638,Rab8a,0.218915477,1.163858346
1639,Fam32a,0.18405042600000002,1.136068973
1640,Calr3,0.439044505,1.355706148
1641,Cherp,-0.38302874600000003,0.7668260509999999
1642,Slc35e1,-0.129363641,0.914234621
1643,Med26,-0.258462667,0.835978261
1644,Nwd1,-0.375876606,0.770637019
1645,Large,-0.56722033,0.6749159109999999
1646,Arhgap10,-0.197566733,0.8720200840000001
1647,Zfp827,-0.160564899,0.894674685
1648,Otud4,-0.150003001,0.901248588
1649,Hhip,-0.492603332,0.7107414129999999
1650,Smarca5,-0.222072989,0.8573326609999999
1651,Usp38,-0.098994926,0.9336832290000001
1652,Rnf150,-0.250877291,0.840385229
1653,Gm10645,1.301721215,2.465228227
1654,Tbc1d9,-0.25328770300000003,0.83898231
1655,Tecr,0.16406300699999998,1.120438146
1656,Gipc1,0.18135877,1.133951369
1657,Cd97,0.192681178,1.142885741
1658,Lphn1,-0.418215811,0.74834954
1659,Mri1,0.35371661200000004,1.277848331
1660,Ccdc130,0.24168455600000002,1.182372447
1661,Cacna1a,-0.522962987,0.69594105
1662,Nfix,-0.381320059,0.767734795
1663,Mast1,-0.539974451,0.6877830890000001
1664,Asna1,0.222689837,1.166907203
1665,2310036O22Rik,0.303221345,1.233896465
1666,Tnpo2,-0.25778028399999997,0.8363737659999999
1667,Fbxw9,0.239462316,1.1805525940000001
1668,Wdr83,0.181721553,1.1342365509999999
1669,Neto2,-0.202281624,0.869174875
1670,Phkb,-0.154211521,0.898623365
1671,Cbln1,0.26415813,1.2009350509999999
1672,Zfp423,-0.343291581,0.7882408479999999
1673,Cnep1r1,-0.161375791,0.894171959
1674,Cyld,-0.163154095,0.893070458
1675,Sall1,-0.362915516,0.77759157
1676,Tox3,0.6904063220000001,1.61373795
1677,Fto,-0.289217532,0.818345781
1678,Gnao1,-0.6337556839999999,0.64449645
1679,Amfr,-0.09173844,0.938391311
1680,Bbs2,0.132605791,1.096271997
1681,Mt2,0.42221126,1.339979807
1682,Mt1,0.360458612,1.283833945
1683,Nup93,-0.22994072699999998,0.852669923
1684,Herpud1,0.251939774,1.190807137
1685,Pllp,0.360403419,1.28378483
1686,Gtl3,0.184745565,1.136616501
1687,Csnk2a2,-0.228535011,0.853501142
1688,Cnot1,-0.20361556100000003,0.8683715940000001
1689,Cdh8,-0.226850346,0.854498375
1690,A330008L17Rik,-0.282051772,0.822420555
1691,Bean1,-0.6186074020000001,0.651299308
1692,Dync1li2,0.126793608,1.091864332
1693,Nae1,0.18531698,1.137066775
1694,Fam96b,0.22692044100000003,1.1703341
1695,Nol3,0.546245575,1.4602805580000002
1696,4931428F04Rik,-0.31751141,0.802452883
1697,Plekhg4,-0.331122339,0.79491784
1698,Tppp3,0.290073454,1.22270253
1699,Fam65a,-0.45515677299999996,0.729430903
1700,Gfod2,-0.184287935,0.880083348
1701,Pskh1,0.24628108699999998,1.186145579
1702,Dus2l,0.16259484,1.119298506
1703,Slc7a6os,0.16324022400000002,1.119799332
1704,Has3,-0.879692197,0.5434833729999999
1705,Vps4a,0.132665917,1.096317687
1706,4922502B01Rik,0.42104890899999997,1.338900647
1707,Ist1,0.171383575,1.126137957
1708,Zfp821,0.156985536,1.114955041
1709,Ap1g1,-0.246370643,0.8430145029999999
1710,Phlpp2,-0.20681828300000002,0.8664459840000001
1711,Mtss1l,-0.8437948820000001,0.5571760370000001
1712,Aars,0.159066647,1.116564542
1713,Glg1,-0.432467163,0.740993523
1714,Wdr59,-0.232539728,0.851135229
1715,Znrf1,-0.22269927,0.85696057
1716,Zfp1,0.16320911,1.119775182
1717,Bcar1,-0.9527303579999999,0.516653748
1718,Cfdp1,0.179474458,1.132471276
1719,Kars,0.135880545,1.098763236
1720,Terf2ip,0.136687815,1.099378229
1721,Cntnap4,-0.103128605,0.931011824
1722,Cdyl2,-0.366106689,0.775873475
1723,Sdr42e1,0.339758396,1.265544639
1724,Mphosph6,0.17500197899999997,1.128965953
1725,Cdh13,0.29760921,1.2291058879999999
1726,Hsbp1,0.21322314399999998,1.159275245
1727,Gse1,-0.520769954,0.6969997509999999
1728,Map1lc3b,0.16958472100000002,1.124734684
1729,Zcchc14,-0.337669671,0.7913184659999999
1730,Klhdc4,0.19277161399999998,1.142957385
1731,Zfpm1,-0.856637537,0.55223815
1732,Cyba,0.397017509,1.316782903
1733,Mvd,0.20129789399999998,1.149732225
1734,Aprt,0.189109683,1.140059944
1735,Galns,0.472038925,1.387068392
1736,Cbfa2t3,-0.688073754,0.620682014
1737,Cdk10,0.19876967399999998,1.147719166
1738,Tcf25,0.12601088,1.091272107
1739,Dbndd1,-0.35879316899999997,0.7798166320000001
1740,Gas8,0.24922373899999997,1.188567419
1741,2810455O05Rik,0.21429643,1.160138003
1742,Ccsap,0.19479072100000003,1.144558118
1743,Agt,0.44163039299999995,1.358138296
1744,2310022B05Rik,-0.236392856,0.848865063
1745,Ttc13,0.11521431800000001,1.083135938
1746,Trim67,-0.78554076,0.580134467
1747,Egln1,-0.129410669,0.91420482
1748,Disc1,-0.540489256,0.687537707
1749,Ntpcr,0.218578756,1.1635867359999998
1750,Pcnxl2,-0.305067003,0.809404625
1751,Slc35f3,-0.284549147,0.820998137
1752,Nrp1,0.26688841,1.203209956
1753,Alkbh8,-0.234396562,0.850040472
1754,Gucy1a2,-0.497536242,0.708315372
1755,Kbtbd3,-0.171084285,0.8881749059999999
1756,Dcun1d5,-0.2295167,0.852920571
1757,Tmem123,-0.23987186,0.8468205240000001
1758,Birc2,-0.182943925,0.880903612
1759,Yap1,-0.339185685,0.790487369
1760,AK129341,-0.73357439,0.601412021
1761,Trpc6,-0.266437203,0.8313701170000001
1762,Pgr,-0.40441182299999995,0.7555442609999999
1763,Gm16485,-0.474845529,0.7195438279999999
1764,Cntn5,0.550796449,1.464894177
1765,Jrkl,-0.24231044899999998,0.8453903509999999
1766,Mtmr2,0.103510238,1.074384382
1767,Sesn3,-0.316242814,0.803158809
1768,Cwc15,0.19882881600000002,1.147766217
1769,Mre11a,-0.127589881,0.915359343
1770,Gpr83,0.548155069,1.462214607
1771,Panx1,0.30952110899999996,1.2392962570000001
1772,Slc36a4,-0.08458455699999999,0.943056063
1773,Zfp266,-0.161518261,0.8940836609999999
1774,A230050P20Rik,0.290982574,1.223473263
1775,Ppan,0.290484339,1.223050809
1776,Eif3g,0.20724967100000002,1.154485194
1777,Fdx1l,0.262612462,1.199649088
1778,Qtrt1,0.262731761,1.199748293
1779,Smarca4,-0.251123995,0.8402415329999999
1780,Rab3d,-0.674696445,0.626464018
1781,BC018242,-0.383919835,0.766352562
1782,Elavl3,-0.216285557,0.860778795
1783,Zfp653,0.24408644399999999,1.184342574
1784,Elof1,0.165163875,1.121293438
1785,Rp9,0.300952643,1.231957633
1786,Bmper,0.383288175,1.304311242
1787,Tbx20,1.9206694359999998,3.785986945
1788,Herpud2,-0.478662372,0.717642695
1789,Sept7,-0.196138605,0.872883726
1790,B3gat1,-0.40290778899999996,0.7563323390000001
1791,Vps26b,-0.16924461699999999,0.889308193
1792,Ntm,-0.20252089199999998,0.8690307359999999
1793,Snx19,-0.19311004899999998,0.8747180390000001
1794,Zbtb44,-0.258390516,0.836020071
1795,Arhgap32,-0.7034258840000001,0.614112177
1796,Fli1,0.266558975,1.202935238
1797,Ets1,0.278502613,1.212935314
1798,Kirrel3,-0.396943539,0.7594655659999999
1799,4930581F22Rik,0.278307468,1.212771258
1800,Foxred1,0.216623917,1.162011154
1801,Hyls1,0.16774444300000002,1.123300905
1802,Fez1,0.125145808,1.0906179520000001
1803,Slc37a2,0.468459725,1.3836314630000002
1804,Hepacam,-0.26298424600000003,0.833362307
1805,Nrgn,1.506420255,2.8410421880000003
1806,Siae,0.21331110600000003,1.159345929
1807,Gramd1b,-0.34382292600000003,0.7879505920000001
1808,Ubash3b,-0.5703969,0.673431495
1809,Sorl1,-0.746892393,0.595885731
1810,Sc5d,0.176013693,1.129757938
1811,Grik4,-0.483764559,0.715109186
1812,Arhgef12,-0.182069615,0.881437625
1813,Pvrl1,-0.594036281,0.662486848
1814,Rnf26,-0.305398792,0.8092185000000001
1815,Mcam,0.306522578,1.23672315
1816,Cbl,-0.44367069,0.73526148
1817,Bcl9l,-0.456147701,0.7289300590000001
1818,Ddx6,-0.452221185,0.7309166559999999
1819,Ift46,0.159591213,1.1169706
1820,Kmt2a,-0.362607777,0.777757455
1821,Ube4a,-0.259469032,0.8353953209999999
1822,Scn4b,-0.669945359,0.628530492
1823,Dscaml1,-0.371631145,0.772908134
1824,Bace1,-0.189393699,0.876974197
1825,Gm16536,-0.28910964699999997,0.818406979
1826,Pafah1b2,0.093066834,1.0666351920000001
1827,Sik3,-0.329884112,0.79560039
1828,Nxpe4,0.483923197,1.398541628
1829,Htr3a,1.652877212,3.1446015189999996
1830,Usp28,-0.236138806,0.849014556
1831,Ncam1,-0.209189281,0.865023193
1832,Arhgap20,-0.7141810059999999,0.609551066
1833,Rdx,0.10988415800000001,1.079141583
1834,AI593442,-0.38560423299999996,0.765458341
1835,Dmxl2,-0.10683473199999999,0.928623225
1836,Dnaja4,-0.159640789,0.895247947
1837,Ireb2,-0.681487918,0.623521876
1838,Psma4,0.183014289,1.1352533459999998
1839,Ube2q2,-0.127804056,0.9152234640000001
1840,Fbxo22,0.162834898,1.119484767
1841,Etfa,-0.34568214399999997,0.786935805
1842,C230081A13Rik,-0.39563962799999997,0.7601522829999999
1843,Cspg4,-0.328670621,0.796269873
1844,Ptpn9,-0.311023206,0.806069866
1845,Sin3a,-0.154802576,0.898255285
1846,Gm6166,1.119552493,2.172795645
1847,Rpp25,0.38533526700000004,1.30616329
1848,Cox5a,-0.16095796199999998,0.8944309640000001
